0, 149 
1, 227 
2, 144 
3, 200 
4, 126 
5, 34 
6, 45 
7, 169 
8, 206 
9, 84 
10, 131 
11, 334 
12, 27 
13, 201 
14, 495 
15, 233 
16, 101 
17, 57 
18, 216 
19, 0 
20, 21 
21, 1 
22, 0 
23, 0 
24, 0 
25, 0 
26, 0 
27, 0 
28, 0 
29, 0 
30, 0 
31, 0 
32, 0 
33, 0 
34, 0 
35, 0 
36, 0 
37, 0 
38, 0 
39, 61 
40, 0 
41, 0 
42, 0 
43, 0 
44, 0 
45, 0 
46, 0 
47, 0 
48, 0 
49, 0 
50, 0 
51, 0 
52, 0 
53, 0 
54, 0 
55, 0 
56, 0 
57, 0 
58, 0 
59, 0 
60, 0 
61, 0 
62, 0 
63, 0 
64, 0 
65, 0 
66, 0 
67, 0 
68, 0 
69, 0 
70, 0 
71, 0 
72, 0 
73, 0 
74, 0 
75, 0 
76, 0 
77, 0 
78, 0 
79, 0 
80, 0 
81, 0 
82, 0 
83, 0 
84, 0 
85, 0 
86, 0 
87, 0 
88, 0 
89, 0 
90, 0 
91, 0 
92, 0 
93, 0 
94, 0 
95, 0 
96, 0 
97, 245 
98, 272 
99, 376 
100, 252 
